route_key,vehicle_type,unit_ids,unit_count,best_cost,current_cover_cost,current_cover_route_count,current_cost_saving,single_stop_flag,big_route_flag,mixed_big_route_flag,piggyback_big_route_flag,promotion_like_big_route_flag,blocking_big_flexible_route_flag,blocking_big_flexible_unit_count,avg_time_window_overlap_min,candidate_score,coupled_candidate_score,archive_support_count,pheromone_support_score,candidate_family,pool_pass,roles,selected_in_pass1,selected_in_pass2,selected_in_pass3,selected_in_final,selected_in_cost_best,selected_in_balanced_best
fuel_3000|62,fuel_3000,62,1,650.492007,476.67185,1,-173.820157,1,1,1,0,0,1,1,0.0,-173.820157,-168.274979,0,1.0,support,base,singleton,0,0,0,0,0,0
"fuel_3000|62,164",fuel_3000,"62,164",2,801.894865,993.293489,2,191.398624,0,1,1,0,1,0,0,49.0,201.011353,206.55653,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|62,165",fuel_3000,"62,165",2,782.93129,1130.916873,2,347.985584,0,1,1,0,1,0,0,49.0,357.598313,363.14349,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|62,165,67",fuel_3000,"62,165,67",3,960.369639,1882.952591,3,922.582952,0,1,1,0,1,0,0,55.333333,932.778379,938.323556,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|62,166",fuel_3000,"62,166",2,804.821409,1044.992362,2,240.170953,0,1,1,0,1,0,0,49.0,249.783682,255.32886,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|62,66",fuel_3000,"62,66",2,813.67124,1295.872472,2,482.201232,0,1,1,0,1,0,0,49.0,491.053364,496.598541,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|62,67",fuel_3000,"62,67",2,795.264665,1228.707568,2,433.442903,0,1,1,0,1,0,0,49.0,442.295035,447.840213,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|62,68",fuel_3000,"62,68",2,810.777271,972.34553,2,161.568258,0,1,1,0,1,0,0,49.0,170.420391,175.965568,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|63,fuel_3000,63,1,656.022125,819.200621,1,163.178496,1,1,0,0,0,0,0,0.0,163.178496,166.524503,0,0.519302,support,base,"rigid_big,singleton",0,0,0,0,0,0
"fuel_3000|63,164",fuel_3000,"63,164",2,807.424246,1335.82226,2,528.398013,0,1,1,1,0,0,0,49.0,538.010742,543.55592,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"fuel_3000|63,165",fuel_3000,"63,165",2,788.460671,1473.445644,2,684.984974,0,1,1,1,0,0,0,49.0,694.597703,700.14288,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"fuel_3000|63,166",fuel_3000,"63,166",2,810.350791,1387.521134,2,577.170343,0,1,1,1,0,0,0,49.0,586.783072,592.328249,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"fuel_3000|63,50",fuel_3000,"63,50",2,946.440984,1421.221275,2,474.780291,0,1,1,1,0,0,0,49.0,481.832019,487.377196,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"fuel_3000|63,66",fuel_3000,"63,66",2,819.200621,819.200621,1,0.0,0,1,1,1,0,0,0,49.0,8.852132,14.39731,0,1.0,piggyback_big,base,"current,piggyback_big,seed",1,1,0,1,1,1
"fuel_3000|63,67",fuel_3000,"63,67",2,800.794046,1571.236339,2,770.442293,0,1,1,1,0,0,0,49.0,779.294425,784.839603,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"fuel_3000|63,68",fuel_3000,"63,68",2,816.306653,1314.874301,2,498.567648,0,1,1,1,0,0,0,49.0,507.419781,512.964958,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
fuel_3000|64,fuel_3000,64,1,821.058665,539.796338,1,-281.262327,1,1,0,0,0,0,0,0.0,-281.262327,-237.399574,2,0.620677,support,base,"rigid_big,singleton",0,0,0,0,0,0
fuel_3000|65,fuel_3000,65,1,811.795022,909.043483,1,97.248461,1,1,1,0,0,1,1,0.0,97.248461,99.195798,0,0.275601,support,base,singleton,0,0,0,0,0,0
"fuel_3000|65,115",fuel_3000,"65,115",2,933.486981,1480.212878,2,546.725897,0,1,1,0,1,0,0,53.0,558.548724,562.750018,0,0.690732,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|65,116",fuel_3000,"65,116",2,931.792254,909.043483,1,-22.74877,0,1,1,0,1,0,0,53.0,-10.925943,-6.37212,0,0.766902,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|65,117",fuel_3000,"65,117",2,933.552488,1502.123226,2,568.570738,0,1,1,0,1,0,0,53.0,580.393566,585.938743,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|65,118",fuel_3000,"65,118",2,933.395124,1511.064137,2,577.669013,0,1,1,0,1,0,0,53.0,589.491841,595.037018,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|65,119",fuel_3000,"65,119",2,933.544349,1467.420595,2,533.876246,0,1,1,0,1,0,0,53.0,545.699073,551.24425,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|66,fuel_3000,66,1,714.303778,819.200621,1,104.896844,1,1,1,0,0,1,1,0.0,104.896844,110.442021,0,1.0,support,base,singleton,0,0,0,0,0,0
"fuel_3000|66,164",fuel_3000,"66,164",2,922.138826,1335.82226,2,413.683434,0,1,1,0,1,0,0,68.0,425.804853,431.350031,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|66,165",fuel_3000,"66,165",2,894.147925,1473.445644,2,579.297719,0,1,1,0,1,0,0,68.0,591.419139,596.964316,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|66,166",fuel_3000,"66,166",2,926.458306,1387.521134,2,461.062827,0,1,1,0,1,0,0,68.0,473.184247,478.729424,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|66,61",fuel_3000,"66,61",2,803.903364,1612.167839,2,808.264475,0,1,1,0,1,0,0,49.0,817.116607,822.661785,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|66,61,165",fuel_3000,"66,61,165",3,977.751596,2266.412862,3,1288.661267,0,1,1,0,1,0,0,55.333333,1298.856694,1304.401871,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|66,9",fuel_3000,"66,9",2,1013.689959,1421.221275,2,407.531316,0,1,1,0,1,0,0,61.0,417.828079,423.373256,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|67,fuel_3000,67,1,700.850013,752.035718,1,51.185704,1,1,1,0,0,1,1,0.0,51.185704,56.730882,0,1.0,support,base,singleton,0,0,0,0,0,0
"fuel_3000|67,164",fuel_3000,"67,164",2,908.37004,1268.657356,2,360.287316,0,1,1,0,1,0,0,68.0,372.408736,377.953913,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|67,165",fuel_3000,"67,165",2,880.373657,1406.280741,2,525.907084,0,1,1,0,1,0,0,68.0,538.028503,543.573681,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|67,9",fuel_3000,"67,9",2,999.915691,1354.056371,2,354.140681,0,1,1,0,1,0,0,61.0,364.437443,369.98262,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|68,fuel_3000,68,1,712.188513,495.67368,1,-216.514834,1,1,1,0,0,1,1,0.0,-216.514834,-210.969656,0,1.0,support,base,singleton,0,0,0,0,0,0
"fuel_3000|68,164",fuel_3000,"68,164",2,919.974111,1012.295318,2,92.321207,0,1,1,0,1,0,0,68.0,104.442627,109.987805,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|68,165",fuel_3000,"68,165",2,891.98227,1149.918703,2,257.936433,0,1,1,0,1,0,0,68.0,270.057853,275.60303,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|68,166",fuel_3000,"68,166",2,924.293591,1063.994192,2,139.700601,0,1,1,0,1,0,0,68.0,151.822021,157.367198,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|68,61",fuel_3000,"68,61",2,801.737709,1288.640898,2,486.903189,0,1,1,0,1,0,0,49.0,495.755321,501.300499,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|68,9",fuel_3000,"68,9",2,1011.524303,1097.694333,2,86.17003,0,1,1,0,1,0,0,61.0,96.466792,102.01197,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|69,fuel_3000,69,1,666.66791,929.343459,1,262.675549,1,1,1,0,0,1,1,0.0,262.675549,268.220726,0,1.0,support,base,singleton,0,0,0,0,0,0
"fuel_3000|69,0",fuel_3000,"69,0",2,668.702399,1757.979545,2,1089.277145,0,1,1,0,1,0,0,0.0,1087.765826,1093.311003,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,0,61",fuel_3000,"69,0,61",3,758.325943,2550.946763,3,1792.62082,0,1,1,0,1,0,0,0.0,1790.992757,1796.537935,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,0,62",fuel_3000,"69,0,62",3,767.196285,2234.651395,3,1467.45511,0,1,1,0,1,0,0,0.0,1465.827047,1471.372225,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,17",fuel_3000,"69,17",2,685.805174,1469.139796,2,783.334622,0,1,1,0,1,0,0,0.0,782.818008,788.363186,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,31",fuel_3000,"69,31",2,807.528818,929.343459,1,121.814641,0,1,1,1,0,0,0,0.0,120.622871,126.168048,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"fuel_3000|69,34",fuel_3000,"69,34",2,725.151627,1651.543339,2,926.391712,0,1,1,0,1,0,0,42.0,935.950523,941.4957,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,34,0",fuel_3000,"69,34,0",3,722.206911,2480.179425,3,1757.972513,0,1,1,0,1,0,0,19.0,1761.333429,1766.878606,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,34,17",fuel_3000,"69,34,17",3,733.174445,2191.339677,3,1458.165232,0,1,1,0,1,0,0,14.0,1461.022499,1466.567677,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,81",fuel_3000,"69,81",2,725.090495,1547.313681,2,822.223186,0,1,1,0,1,0,0,53.0,833.555044,839.100222,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,82",fuel_3000,"69,82",2,726.365158,1548.652906,2,822.287748,0,1,1,0,1,0,0,53.0,833.619607,839.164784,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,85",fuel_3000,"69,85",2,716.10811,1681.379176,2,965.271067,0,1,1,0,1,0,0,45.0,974.79904,980.344217,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,86",fuel_3000,"69,86",2,726.186849,1401.92226,2,675.735412,0,1,1,0,1,0,0,45.0,685.263385,690.808562,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,87",fuel_3000,"69,87",2,726.185189,1401.921636,2,675.736447,0,1,1,0,1,0,0,45.0,685.26442,690.809597,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|69,88",fuel_3000,"69,88",2,726.183658,1401.92106,2,675.737402,0,1,1,0,1,0,0,45.0,685.265375,690.810553,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|7,fuel_3000,7,1,607.545487,631.237628,1,23.692142,1,1,1,0,0,1,1,0.0,23.692142,29.237319,0,1.0,support,base,singleton,0,0,0,0,0,0
"fuel_3000|7,140",fuel_3000,"7,140",2,807.774184,1419.720418,2,611.946234,0,1,1,0,1,0,0,49.0,619.073595,624.618773,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|7,141",fuel_3000,"7,141",2,807.822998,1120.389929,2,312.566931,0,1,1,0,1,0,0,49.0,319.694293,325.23947,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|7,45",fuel_3000,"7,45",2,628.456108,1382.483556,2,754.027448,0,1,1,1,0,0,0,0.0,752.924641,758.469818,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"fuel_3000|7,5,49",fuel_3000,"7,5,49",3,763.800218,1491.268298,2,727.46808,0,1,1,0,1,0,0,13.333333,728.886413,734.43159,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|7,53",fuel_3000,"7,53",2,717.537432,1382.473728,2,664.936296,0,1,1,0,1,0,0,25.0,669.735293,675.28047,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|7,54",fuel_3000,"7,54",2,717.547937,1382.496053,2,664.948116,0,1,1,0,1,0,0,25.0,669.747113,675.292291,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|7,56",fuel_3000,"7,56",2,717.547491,1382.495105,2,664.947615,0,1,1,0,1,0,0,25.0,669.746611,675.291789,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|7,6",fuel_3000,"7,6",2,680.06903,1459.873714,2,779.804684,0,1,1,1,0,0,0,0.0,778.527179,784.072357,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
fuel_3000|70,fuel_3000,70,1,703.901628,703.901628,1,0.0,1,1,0,0,0,0,0,0.0,0.0,3.346007,0,0.519302,seed_current,base,"current,rigid_big,seed,singleton",1,1,0,1,1,1
fuel_3000|71,fuel_3000,71,1,703.901628,703.901628,1,0.0,1,1,0,0,0,0,0,0.0,0.0,3.346007,0,0.519302,seed_current,base,"current,rigid_big,seed,singleton",1,1,0,1,1,1
fuel_3000|72,fuel_3000,72,1,699.729058,756.066567,1,56.33751,1,1,0,0,0,0,0,0.0,56.33751,58.610174,0,0.328543,support,base,"rigid_big,singleton",0,0,0,0,0,0
"fuel_3000|72,33",fuel_3000,"72,33",2,741.033123,1481.583072,2,740.549949,0,1,1,1,0,0,0,0.0,739.17664,743.263428,0,0.666705,piggyback_big,base,piggyback_big,0,0,0,0,0,0
fuel_3000|73,fuel_3000,73,1,687.325479,800.137528,1,112.812049,1,1,1,0,0,1,1,0.0,112.812049,116.158055,0,0.519302,support,base,singleton,0,0,0,0,0,0
"fuel_3000|73,10",fuel_3000,"73,10",2,710.698705,1465.586879,2,754.888174,0,1,1,0,1,0,0,0.0,754.243215,759.788392,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|73,107",fuel_3000,"73,107",2,1063.665477,1339.509218,2,275.843741,0,1,1,0,1,0,0,65.0,285.71716,291.262337,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|73,110",fuel_3000,"73,110",2,1065.110793,1402.158182,2,337.047389,0,1,1,0,1,0,0,65.0,346.920808,351.441732,0,0.759651,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|73,121",fuel_3000,"73,121",2,795.323687,1581.346168,2,786.022481,0,1,1,0,1,0,0,0.0,784.25359,789.798767,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|73,124",fuel_3000,"73,124",2,800.137528,800.137528,1,0.0,0,1,1,1,0,0,0,0.0,-1.768892,3.776286,0,1.0,piggyback_big,base,"current,piggyback_big,seed",1,1,0,1,1,1
"fuel_3000|73,33",fuel_3000,"73,33",2,728.416125,1525.654033,2,797.237908,0,1,1,0,1,0,0,0.0,795.864599,800.385522,0,0.759651,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|73,33,105",fuel_3000,"73,33,105",3,751.522439,2144.766227,3,1393.243788,0,1,1,0,1,0,0,17.666667,1395.95365,1401.498827,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|73,43,121",fuel_3000,"73,43,121",3,881.008028,2455.009556,3,1574.001528,0,1,1,0,1,0,0,0.0,1572.58419,1578.129367,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|74,fuel_3000,74,1,901.284721,551.849174,1,-349.435547,1,1,1,0,0,1,1,0.0,-349.435547,-343.89037,0,1.0,support,base,singleton,0,0,0,0,0,0
"fuel_3000|74,107",fuel_3000,"74,107",2,960.766509,1091.220864,2,130.454355,0,1,1,0,1,0,0,0.0,128.957782,134.50296,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,107,42",fuel_3000,"74,107,42",3,1008.362948,2046.828166,3,1038.465218,0,1,1,0,1,0,0,7.0,1038.263522,1043.808699,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,108",fuel_3000,"74,108",2,967.684645,1507.456476,2,539.771831,0,1,1,0,1,0,0,0.0,538.275258,543.820436,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,109",fuel_3000,"74,109",2,969.604133,1110.226286,2,140.622153,0,1,1,0,1,0,0,0.0,139.12558,144.670758,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,115",fuel_3000,"74,115",2,998.014241,1123.018569,2,125.004328,0,1,1,0,1,0,0,0.0,124.188005,129.733183,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,116",fuel_3000,"74,116",2,996.155978,1460.892657,2,464.736679,0,1,1,0,1,0,0,0.0,463.920357,469.465534,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,117",fuel_3000,"74,117",2,998.086069,1144.928917,2,146.842848,0,1,1,0,1,0,0,0.0,146.026525,151.571703,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,118",fuel_3000,"74,118",2,997.913519,1153.869828,2,155.956308,0,1,1,0,1,0,0,0.0,155.139986,160.685163,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,119",fuel_3000,"74,119",2,998.077145,1110.226286,2,112.149141,0,1,1,0,1,0,0,0.0,111.332818,116.877996,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,42",fuel_3000,"74,42",2,926.397241,1507.456476,2,581.059236,0,1,1,0,1,0,0,0.0,579.073971,584.619148,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,42,121",fuel_3000,"74,42,121",3,1002.841491,2288.665117,3,1285.823625,0,1,1,0,1,0,0,0.0,1282.833431,1288.378609,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,49,69",fuel_3000,"74,49,69",3,952.77233,2341.223302,3,1388.450973,0,1,1,0,1,0,0,17.333333,1389.69004,1395.235217,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|74,50",fuel_3000,"74,50",2,1015.729251,1153.869828,2,138.140577,0,1,1,0,1,0,0,0.0,137.209328,142.754505,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|75,fuel_3000,75,1,902.981841,571.169395,1,-331.812446,1,1,1,0,0,1,1,0.0,-331.812446,-288.46644,2,0.519302,support,base,singleton,0,0,0,0,0,0
"fuel_3000|75,107",fuel_3000,"75,107",2,962.463628,1110.541084,2,148.077456,0,1,1,0,1,0,0,0.0,146.580883,192.126061,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,107,42",fuel_3000,"75,107,42",3,1010.060068,2066.148387,3,1056.088319,0,1,1,0,1,0,0,7.0,1055.886623,1101.4318,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,108",fuel_3000,"75,108",2,969.381765,1526.776697,2,557.394932,0,1,1,0,1,0,0,0.0,555.898359,601.443537,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,109",fuel_3000,"75,109",2,971.301252,1129.546506,2,158.245254,0,1,1,0,1,0,0,0.0,156.748681,201.371197,2,0.782139,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,115",fuel_3000,"75,115",2,999.711361,571.169395,1,-428.541966,0,1,1,0,1,0,0,0.0,-429.358289,-383.813111,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,116",fuel_3000,"75,116",2,997.853098,1480.212878,2,482.35978,0,1,1,0,1,0,0,0.0,481.543458,527.088635,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,117",fuel_3000,"75,117",2,999.783188,1164.249137,2,164.465949,0,1,1,0,1,0,0,0.0,163.649626,209.194804,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,118",fuel_3000,"75,118",2,999.610639,1173.190049,2,173.579409,0,1,1,0,1,0,0,0.0,172.763087,218.308264,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,119",fuel_3000,"75,119",2,999.774264,1129.546506,2,129.772242,0,1,1,0,1,0,0,0.0,128.955919,174.501097,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,42",fuel_3000,"75,42",2,928.09436,1526.776697,2,598.682337,0,1,1,0,1,0,0,0.0,596.697072,642.242249,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,42,121",fuel_3000,"75,42,121",3,1004.538611,2307.985337,3,1303.446726,0,1,1,0,1,0,0,0.0,1300.456532,1346.00171,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|75,50",fuel_3000,"75,50",2,1017.426371,1173.190049,2,155.763678,0,1,1,0,1,0,0,0.0,154.832429,200.377606,2,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|76,fuel_3000,76,1,908.34126,593.079743,1,-315.261518,1,1,1,0,0,1,1,0.0,-315.261518,-311.915511,0,0.519302,support,base,singleton,0,0,0,0,0,0
"fuel_3000|76,107",fuel_3000,"76,107",2,967.823048,1132.451432,2,164.628385,0,1,1,0,1,0,0,0.0,163.131812,168.676989,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|76,107,42",fuel_3000,"76,107,42",3,1015.419487,2088.058735,3,1072.639247,0,1,1,0,1,0,0,7.0,1072.437551,1077.982729,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|76,108",fuel_3000,"76,108",2,974.741184,1548.687045,2,573.945861,0,1,1,0,1,0,0,0.0,572.449288,577.994465,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|76,109",fuel_3000,"76,109",2,976.660671,1151.456854,2,174.796183,0,1,1,0,1,0,0,0.0,173.29961,177.922125,0,0.782139,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|76,115",fuel_3000,"76,115",2,1005.07078,1164.249137,2,159.178357,0,1,1,0,1,0,0,0.0,158.362035,163.907212,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|76,116",fuel_3000,"76,116",2,1003.212517,1502.123226,2,498.910709,0,1,1,0,1,0,0,0.0,498.094386,503.639564,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|76,117",fuel_3000,"76,117",2,1005.142607,593.079743,1,-412.062865,0,1,1,0,1,0,0,0.0,-412.879188,-407.33401,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|76,118",fuel_3000,"76,118",2,1004.970058,1195.100396,2,190.130338,0,1,1,0,1,0,0,0.0,189.314015,194.859193,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|76,119",fuel_3000,"76,119",2,1005.133684,1151.456854,2,146.32317,0,1,1,0,1,0,0,0.0,145.506848,151.052025,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|76,42",fuel_3000,"76,42",2,933.45378,1548.687045,2,615.233265,0,1,1,0,1,0,0,0.0,613.248,618.793178,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|76,50",fuel_3000,"76,50",2,1022.78579,1195.100396,2,172.314606,0,1,1,0,1,0,0,0.0,171.383357,176.928535,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|77,fuel_3000,77,1,746.249076,762.620389,1,16.371313,1,1,0,0,0,0,0,0.0,16.371313,19.950709,0,0.564278,support,base,"rigid_big,singleton",0,0,0,0,0,0
"fuel_3000|77,16",fuel_3000,"77,16",2,762.620389,762.620389,1,0.0,0,1,1,1,0,0,0,35.0,8.026116,11.972949,0,0.6378,piggyback_big,base,"current,piggyback_big,seed",1,1,0,1,1,1
"fuel_3000|77,39",fuel_3000,"77,39",2,916.736985,1675.084762,2,758.347777,0,1,1,1,0,0,0,67.0,768.843036,773.465551,0,0.782139,piggyback_big,base,piggyback_big,0,0,0,0,0,0
"fuel_3000|77,48",fuel_3000,"77,48",2,914.947449,1333.789783,2,418.842335,0,1,1,1,0,0,0,0.0,417.867185,423.412363,0,1.0,piggyback_big,base,piggyback_big,0,0,0,0,0,0
fuel_3000|78,fuel_3000,78,1,725.303646,497.879508,1,-227.424137,1,1,1,0,0,1,1,0.0,-227.424137,-221.87896,0,1.0,support,base,singleton,0,0,0,0,0,0
"fuel_3000|78,107",fuel_3000,"78,107",2,885.59387,1037.251198,2,151.657328,0,1,1,0,1,0,0,0.0,151.506822,157.051999,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|78,108",fuel_3000,"78,108",2,889.619815,1453.486811,2,563.866996,0,1,1,0,1,0,0,0.0,563.716489,569.261667,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|78,109",fuel_3000,"78,109",2,890.736843,1056.25662,2,165.519777,0,1,1,0,1,0,0,0.0,165.369271,170.914449,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|78,110",fuel_3000,"78,110",2,886.363377,1099.900162,2,213.536785,0,1,1,0,1,0,0,0.0,213.386279,218.931457,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|78,111",fuel_3000,"78,111",2,885.746719,1326.515594,2,440.768875,0,1,1,0,1,0,0,0.0,440.618369,446.163547,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|78,20",fuel_3000,"78,20",2,893.181454,1281.382759,2,388.201305,0,1,1,0,1,0,0,53.0,397.603822,403.149,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|78,39",fuel_3000,"78,39",2,895.798493,1410.343882,2,514.545389,0,1,1,0,1,0,0,67.0,525.040648,530.585825,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|78,51",fuel_3000,"78,51",2,739.193386,1133.937667,2,394.744281,0,1,1,0,1,0,0,0.0,393.449458,398.994635,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
fuel_3000|79,fuel_3000,79,1,726.706033,752.475118,1,25.769084,1,1,1,0,0,1,1,0.0,25.769084,31.314262,0,1.0,support,base,singleton,0,0,0,0,0,0
"fuel_3000|79,107",fuel_3000,"79,107",2,887.015768,1291.846807,2,404.83104,0,1,1,0,1,0,0,0.0,404.680534,410.225711,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
"fuel_3000|79,108",fuel_3000,"79,108",2,891.041713,1708.08242,2,817.040707,0,1,1,0,1,0,0,0.0,816.890201,822.435379,0,1.0,promotion_like_big,base,promotion,0,0,0,0,0,0
