order_id,weight_original,volume_original,cust_id,weight,volume,is_imputed_weight,is_imputed_volume,weight_impute_method,volume_impute_method,is_imputed_any,is_oversize_order
1255,702.1968,3.47087,58,702.1968,3.47087,False,False,,,False,False
1261,17.94,0.04283,58,17.94,0.04283,False,False,,,False,False
1276,6.43,0.01316,58,6.43,0.01316,False,False,,,False,False
1308,24.0,0.0348,58,24.0,0.0348,False,False,,,False,False
1309,97.5801,0.27315,58,97.5801,0.27315,False,False,,,False,False
1319,32.398,0.07387,58,32.398,0.07387,False,False,,,False,False
1344,25.8,0.0716,58,25.8,0.0716,False,False,,,False,False
1380,9.8,0.02397,58,9.8,0.02397,False,False,,,False,False
1450,22.43,0.04938,58,22.43,0.04938,False,False,,,False,False
1528,8.172,0.02823,58,8.172,0.02823,False,False,,,False,False
1560,34.0,0.1894,58,34.0,0.1894,False,False,,,False,False
1581,111.5292,0.25582,58,111.5292,0.25582,False,False,,,False,False
1768,50.0,0.1011,58,50.0,0.1011,False,False,,,False,False
1780,5.52,0.01185,58,5.52,0.01185,False,False,,,False,False
1859,31.45,0.07676,58,31.45,0.07676,False,False,,,False,False
1890,10.67,,58,10.67,0.02773966777445197,False,True,,customer_density,True,False
1955,30.0,,58,30.0,0.07799344266481341,False,True,,customer_density,True,False
1985,37.59,0.06649,58,37.59,0.06649,False,False,,,False,False
1986,9.9532,0.07181,58,9.9532,0.07181,False,False,,,False,False
2037,7.08,0.02311,58,7.08,0.02311,False,False,,,False,False
2040,7.874,0.02968,58,7.874,0.02968,False,False,,,False,False
2102,23.4,0.0695,58,23.4,0.0695,False,False,,,False,False
2105,51.3,0.2176,58,51.3,0.2176,False,False,,,False,False
362,324.4601,0.77798,59,324.4601,0.77798,False,False,,,False,False
364,9.888,0.03143,59,9.888,0.03143,False,False,,,False,False
365,11.44,0.02564,59,11.44,0.02564,False,False,,,False,False
384,25.284,0.06409,59,25.284,0.06409,False,False,,,False,False
396,47.6,0.1332,59,47.6,0.1332,False,False,,,False,False
520,5.5711,0.03701,59,5.5711,0.03701,False,False,,,False,False
542,42.8,0.1585,59,42.8,0.1585,False,False,,,False,False
596,8.04,0.04474,59,8.04,0.04474,False,False,,,False,False
601,16.87,0.05172,59,16.87,0.05172,False,False,,,False,False
622,14.495,0.03753,59,14.495,0.03753,False,False,,,False,False
630,6.9037,0.04289,59,6.9037,0.04289,False,False,,,False,False
637,18.55,0.05184,59,18.55,0.05184,False,False,,,False,False
696,11.81,0.05387,59,11.81,0.05387,False,False,,,False,False
720,17.27,0.08285,59,17.27,0.08285,False,False,,,False,False
745,177.355,0.5132,59,177.355,0.5132,False,False,,,False,False
777,645.965,1.94367,59,645.965,1.94367,False,False,,,False,False
797,10.0616,0.02215,59,10.0616,0.02215,False,False,,,False,False
844,495.485,1.16165,59,495.485,1.16165,False,False,,,False,False
885,30.34,0.07536,59,30.34,0.07536,False,False,,,False,False
889,145.41,0.4312,59,145.41,0.4312,False,False,,,False,False
894,318.49,0.73551,59,318.49,0.73551,False,False,,,False,False
910,96.22,0.26895,59,96.22,0.26895,False,False,,,False,False
920,14.79,0.06383,59,14.79,0.06383,False,False,,,False,False
971,157.4001,0.792,59,157.4001,0.792,False,False,,,False,False
1017,548.8999,2.77035,59,548.8999,2.77035,False,False,,,False,False
1038,,0.06469,59,23.63876019575856,0.06469,True,False,customer_density,,True,False
1069,306.03,0.79575,59,306.03,0.79575,False,False,,,False,False
1090,54.5,0.1666,59,54.5,0.1666,False,False,,,False,False
1118,9.31,0.032,59,9.31,0.032,False,False,,,False,False
1151,32.6,0.06392,59,32.6,0.06392,False,False,,,False,False
1161,5.95,0.01611,59,5.95,0.01611,False,False,,,False,False
1335,193.472,0.44326,59,193.472,0.44326,False,False,,,False,False
1349,2256.472,4.84373,59,2256.472,4.84373,False,False,,,False,False
1376,49.68,0.11456,59,49.68,0.11456,False,False,,,False,False
1409,49.508,0.3559,59,49.508,0.3559,False,False,,,False,False
1418,8.16,0.02404,59,8.16,0.02404,False,False,,,False,False
1475,31.092,0.07954,59,31.092,0.07954,False,False,,,False,False
1500,28.862,0.06661,59,28.862,0.06661,False,False,,,False,False
1510,46.7092,0.10883,59,46.7092,0.10883,False,False,,,False,False
1533,73.059,0.17798,59,73.059,0.17798,False,False,,,False,False
1540,6.07,0.01373,59,6.07,0.01373,False,False,,,False,False
1590,11.55,0.04437,59,11.55,0.04437,False,False,,,False,False
1593,7.36,0.01912,59,7.36,0.01912,False,False,,,False,False
1604,9.7755,0.06301,59,9.7755,0.06301,False,False,,,False,False
1613,24.075,0.1271,59,24.075,0.1271,False,False,,,False,False
1624,1242.8598,2.38544,59,1242.8598,2.38544,False,False,,,False,False
1670,13.741,0.02942,59,13.741,0.02942,False,False,,,False,False
1821,29.2,0.0636,59,29.2,0.0636,False,False,,,False,False
1872,383.2699,0.65334,59,383.2699,0.65334,False,False,,,False,False
1886,19.2904,0.06684,59,19.2904,0.06684,False,False,,,False,False
1907,85.072,0.21543,59,85.072,0.21543,False,False,,,False,False
1909,22.4,0.0613,59,22.4,0.0613,False,False,,,False,False
1936,66.7,0.14803,59,66.7,0.14803,False,False,,,False,False
1954,367.14,0.97379,59,367.14,0.97379,False,False,,,False,False
2051,74.0512,0.16295,59,74.0512,0.16295,False,False,,,False,False
2056,14.823,0.04108,59,14.823,0.04108,False,False,,,False,False
2101,29.96,0.06902,59,29.96,0.06902,False,False,,,False,False
2107,8.8601,0.06314,59,8.8601,0.06314,False,False,,,False,False
2130,31.6449,0.21965,59,31.6449,0.21965,False,False,,,False,False
2145,12.7413,0.10003,59,12.7413,0.10003,False,False,,,False,False
338,24.9,0.078,60,24.9,0.078,False,False,,,False,False
353,53.499,0.3032,60,53.499,0.3032,False,False,,,False,False
412,22.2,0.0473,60,22.2,0.0473,False,False,,,False,False
418,24.3,0.05389,60,24.3,0.05389,False,False,,,False,False
442,27.6,0.06092,60,27.6,0.06092,False,False,,,False,False
482,162.17,0.34042,60,162.17,0.34042,False,False,,,False,False
522,34.83,0.13122,60,34.83,0.13122,False,False,,,False,False
570,350.846,0.84472,60,350.846,0.84472,False,False,,,False,False
577,44.07,0.12187,60,44.07,0.12187,False,False,,,False,False
608,437.26,1.0109,60,437.26,1.0109,False,False,,,False,False
693,34.3,0.114,60,34.3,0.114,False,False,,,False,False
734,112.25,0.29234,60,112.25,0.29234,False,False,,,False,False
789,349.9002,0.585,60,349.9002,0.585,False,False,,,False,False
803,15.16,0.06443,60,15.16,0.06443,False,False,,,False,False
819,375.04,0.98563,60,375.04,0.98563,False,False,,,False,False
829,33.616,0.07915,60,33.616,0.07915,False,False,,,False,False
899,37.6,0.1176,60,37.6,0.1176,False,False,,,False,False
1031,32.37,0.39,60,32.37,0.39,False,False,,,False,False
1047,9.15,0.05878,60,9.15,0.05878,False,False,,,False,False
1054,13.6228,0.08497,60,13.6228,0.08497,False,False,,,False,False
1086,38.755,0.08774,60,38.755,0.08774,False,False,,,False,False
1099,11.6,0.03115,60,11.6,0.03115,False,False,,,False,False
1109,851.72,2.10301,60,851.72,2.10301,False,False,,,False,False
1114,27.0,0.0536,60,27.0,0.0536,False,False,,,False,False
1184,20.136,0.0544,60,20.136,0.0544,False,False,,,False,False
1193,115.0,0.5544,60,115.0,0.5544,False,False,,,False,False
1230,184.7,0.54187,60,184.7,0.54187,False,False,,,False,False
1313,12.99,0.05213,60,12.99,0.05213,False,False,,,False,False
1326,23.8,0.0666,60,23.8,0.0666,False,False,,,False,False
1399,48.0,0.3065,60,48.0,0.3065,False,False,,,False,False
1470,53.0,0.3152,60,53.0,0.3152,False,False,,,False,False
1522,16.35,0.09082,60,16.35,0.09082,False,False,,,False,False
1544,40.4,0.17444,60,40.4,0.17444,False,False,,,False,False
1586,52.011,0.13607,60,52.011,0.13607,False,False,,,False,False
1609,1273.7,2.83879,60,1273.7,2.83879,False,False,,,False,False
1616,1290.0398,2.95064,60,1290.0398,2.95064,False,False,,,False,False
1623,35.946,0.2871,60,35.946,0.2871,False,False,,,False,False
1664,46.436,0.4352,60,46.436,0.4352,False,False,,,False,False
1736,17.285,0.02589,60,17.285,0.02589,False,False,,,False,False
1763,8.08,0.02109,60,8.08,0.02109,False,False,,,False,False
1793,489.0002,0.942,60,489.0002,0.942,False,False,,,False,False
1810,23.87,0.05465,60,23.87,0.05465,False,False,,,False,False
1927,458.712,1.10813,60,458.712,1.10813,False,False,,,False,False
1931,6.69,0.03131,60,6.69,0.03131,False,False,,,False,False
1944,1219.4059,2.99757,60,1219.4059,2.99757,False,False,,,False,False
1972,267.27,0.39305,60,267.27,0.39305,False,False,,,False,False
1980,8.97,0.03799,60,8.97,0.03799,False,False,,,False,False
2007,16.462,0.02657,60,16.462,0.02657,False,False,,,False,False
2018,47.1,0.0849,60,47.1,0.0849,False,False,,,False,False
2026,84.832,0.19059,60,84.832,0.19059,False,False,,,False,False
2042,24.1,0.0668,60,24.1,0.0668,False,False,,,False,False
2057,9.2873,0.08704,60,9.2873,0.08704,False,False,,,False,False
2065,108.28,0.795,60,108.28,0.795,False,False,,,False,False
2120,53.29,0.0848,60,53.29,0.0848,False,False,,,False,False
2121,7.8,0.01266,60,7.8,0.01266,False,False,,,False,False
2137,719.927,2.21355,60,719.927,2.21355,False,False,,,False,False
439,87.501,0.47656,61,87.501,0.47656,False,False,,,False,False
464,146.3168,,61,146.3168,0.39927551918441473,False,True,,customer_density,True,False
472,38.06,0.12587,61,38.06,0.12587,False,False,,,False,False
555,24.2,0.0535,61,24.2,0.0535,False,False,,,False,False
656,34.1,0.1274,61,34.1,0.1274,False,False,,,False,False
659,9.521,0.08293,61,9.521,0.08293,False,False,,,False,False
660,9.31,0.032,61,9.31,0.032,False,False,,,False,False
702,63.25,0.15225,61,63.25,0.15225,False,False,,,False,False
708,11.98,0.04396,61,11.98,0.04396,False,False,,,False,False
778,36.8,0.0956,61,36.8,0.0956,False,False,,,False,False
788,8.43,0.0292,61,8.43,0.0292,False,False,,,False,False
810,29.44,0.13194,61,29.44,0.13194,False,False,,,False,False
975,7.308,0.05759,61,7.308,0.05759,False,False,,,False,False
977,238.815,0.53175,61,238.815,0.53175,False,False,,,False,False
1067,625.0438,3.14345,61,625.0438,3.14345,False,False,,,False,False
1080,10.08,0.04524,61,10.08,0.04524,False,False,,,False,False
1087,37.64,0.06006,61,37.64,0.06006,False,False,,,False,False
1103,42.8,0.1415,61,42.8,0.1415,False,False,,,False,False
1108,9.64,0.01581,61,9.64,0.01581,False,False,,,False,False
1132,34.1,0.0758,61,34.1,0.0758,False,False,,,False,False
1136,45.7,0.12086,61,45.7,0.12086,False,False,,,False,False
1241,21.3,0.0567,61,21.3,0.0567,False,False,,,False,False
1251,9.4343,0.07605,61,9.4343,0.07605,False,False,,,False,False
1345,1009.3,2.37363,61,1009.3,2.37363,False,False,,,False,False
1379,43.8452,0.32783,61,43.8452,0.32783,False,False,,,False,False
1469,20.455,0.04874,61,20.455,0.04874,False,False,,,False,False
1529,2047.8,4.96716,61,2047.8,4.96716,False,False,,,False,False
1535,11.9,0.03331,61,11.9,0.03331,False,False,,,False,False
1555,10.2,0.02138,61,10.2,0.02138,False,False,,,False,False
1825,378.193,0.85897,61,378.193,0.85897,False,False,,,False,False
1838,15.345,0.0341,61,15.345,0.0341,False,False,,,False,False
1903,35.44,0.08743,61,35.44,0.08743,False,False,,,False,False
1934,124.8946,0.92736,61,124.8946,0.92736,False,False,,,False,False
2015,46.19,0.19432,61,46.19,0.19432,False,False,,,False,False
2059,142.425,0.28726,61,142.425,0.28726,False,False,,,False,False
2099,517.4998,2.4948,61,517.4998,2.4948,False,False,,,False,False
2143,29.808,0.0729,61,29.808,0.0729,False,False,,,False,False
344,12.514,0.02348,62,12.514,0.02348,False,False,,,False,False
373,101.6972,0.2241,62,101.6972,0.2241,False,False,,,False,False
377,6.6,0.03272,62,6.6,0.03272,False,False,,,False,False
421,23.7,0.0765,62,23.7,0.0765,False,False,,,False,False
435,50.073,0.3217,62,50.073,0.3217,False,False,,,False,False
440,11.26,0.027,62,11.26,0.027,False,False,,,False,False
481,9.6,0.06415,62,9.6,0.06415,False,False,,,False,False
496,6.35,0.01296,62,6.35,0.01296,False,False,,,False,False
508,1898.74,4.55403,62,1898.74,4.55403,False,False,,,False,False
572,36.9,0.0723,62,36.9,0.0723,False,False,,,False,False
584,21.568,0.1723,62,21.568,0.1723,False,False,,,False,False
592,34.0,0.0771,62,34.0,0.0771,False,False,,,False,False
597,45.038,0.09839,62,45.038,0.09839,False,False,,,False,False
610,141.595,0.39313,62,141.595,0.39313,False,False,,,False,False
614,102.7401,0.56628,62,102.7401,0.56628,False,False,,,False,False
639,43.135,0.3446,62,43.135,0.3446,False,False,,,False,False
719,164.539,0.39519,62,164.539,0.39519,False,False,,,False,False
744,16.45,0.05085,62,16.45,0.05085,False,False,,,False,False
764,35.378,0.08051,62,35.378,0.08051,False,False,,,False,False
858,139.74,0.37938,62,139.74,0.37938,False,False,,,False,False
871,25.3368,0.05842,62,25.3368,0.05842,False,False,,,False,False
893,422.5326,2.67407,62,422.5326,2.67407,False,False,,,False,False
903,15.0,0.0216,62,15.0,0.0216,False,False,,,False,False
915,9.406,0.02768,62,9.406,0.02768,False,False,,,False,False
922,19.46,0.04727,62,19.46,0.04727,False,False,,,False,False
987,5.98,0.01284,62,5.98,0.01284,False,False,,,False,False
1014,29.2,0.0636,62,29.2,0.0636,False,False,,,False,False
1028,42.127,0.2788,62,42.127,0.2788,False,False,,,False,False
1030,20.87,0.06415,62,20.87,0.06415,False,False,,,False,False
1111,20.8,0.04325,62,20.8,0.04325,False,False,,,False,False
1131,166.5,0.51908,62,166.5,0.51908,False,False,,,False,False
1145,37.478,0.213,62,37.478,0.213,False,False,,,False,False
1194,31.68,0.08613,62,31.68,0.08613,False,False,,,False,False
1234,627.4,1.42872,62,627.4,1.42872,False,False,,,False,False
1337,13.15,,62,13.15,0.032232778661429325,False,True,,customer_density,True,False
1361,16.66,0.02848,62,16.66,0.02848,False,False,,,False,False
1367,14.72,0.0316,62,14.72,0.0316,False,False,,,False,False
1412,18.648,0.03912,62,18.648,0.03912,False,False,,,False,False
1421,27.93,0.096,62,27.93,0.096,False,False,,,False,False
1422,7.684,0.0257,62,7.684,0.0257,False,False,,,False,False
1507,19.401,0.04255,62,19.401,0.04255,False,False,,,False,False
1514,28.757,0.2297,62,28.757,0.2297,False,False,,,False,False
1550,79.74,0.11227,62,79.74,0.11227,False,False,,,False,False
1580,21.568,0.1723,62,21.568,0.1723,False,False,,,False,False
1596,172.92,0.41801,62,172.92,0.41801,False,False,,,False,False
1603,44.854,0.32931,62,44.854,0.32931,False,False,,,False,False
1629,498.046,1.32681,62,498.046,1.32681,False,False,,,False,False
1676,158.98,0.36998,62,158.98,0.36998,False,False,,,False,False
1713,321.717,0.86911,62,321.717,0.86911,False,False,,,False,False
1729,22.0,0.0813,62,22.0,0.0813,False,False,,,False,False
1746,13.5,0.03075,62,13.5,0.03075,False,False,,,False,False
1762,136.1396,0.31358,62,136.1396,0.31358,False,False,,,False,False
1779,9.8096,0.02382,62,9.8096,0.02382,False,False,,,False,False
1811,1881.4899,4.10453,62,1881.4899,4.10453,False,False,,,False,False
1824,343.7856,0.79274,62,343.7856,0.79274,False,False,,,False,False
1845,263.075,0.59907,62,263.075,0.59907,False,False,,,False,False
1866,50.0,0.105,62,50.0,0.105,False,False,,,False,False
1878,25.2,0.16322,62,25.2,0.16322,False,False,,,False,False
1908,17.87,0.2454,62,17.87,0.2454,False,False,,,False,False
1963,49.738,0.5258,62,49.738,0.5258,False,False,,,False,False
1965,29.614,0.1597,62,29.614,0.1597,False,False,,,False,False
1973,12.9,0.03191,62,12.9,0.03191,False,False,,,False,False
2091,129.01,0.3554,62,129.01,0.3554,False,False,,,False,False
301,18.841,0.04269,63,18.841,0.04269,False,False,,,False,False
341,59.7512,0.13111,63,59.7512,0.13111,False,False,,,False,False
422,24.26,0.04121,63,24.26,0.04121,False,False,,,False,False
429,19.74,0.0849,63,19.74,0.0849,False,False,,,False,False
458,16.4,0.03786,63,16.4,0.03786,False,False,,,False,False
488,28.34,0.1634,63,28.34,0.1634,False,False,,,False,False
500,52.5,0.07698,63,52.5,0.07698,False,False,,,False,False
505,5.57,0.01904,63,5.57,0.01904,False,False,,,False,False
634,12.02,0.035,63,12.02,0.035,False,False,,,False,False
644,15.761,0.04024,63,15.761,0.04024,False,False,,,False,False
647,12.72,0.03611,63,12.72,0.03611,False,False,,,False,False
705,54.98,0.1775,63,54.98,0.1775,False,False,,,False,False
706,32.55,0.07452,63,32.55,0.07452,False,False,,,False,False
715,125.692,0.85224,63,125.692,0.85224,False,False,,,False,False
774,45.81,0.09992,63,45.81,0.09992,False,False,,,False,False
814,10.04,0.0387,63,10.04,0.0387,False,False,,,False,False
851,5.865,0.04117,63,5.865,0.04117,False,False,,,False,False
890,12.7813,0.11505,63,12.7813,0.11505,False,False,,,False,False
891,19.4332,0.14328,63,19.4332,0.14328,False,False,,,False,False
932,9.9,0.03659,63,9.9,0.03659,False,False,,,False,False
939,368.0,0.79,63,368.0,0.79,False,False,,,False,False
966,139.33,0.26977,63,139.33,0.26977,False,False,,,False,False
1036,1237.6199,3.0896,63,1237.6199,3.0896,False,False,,,False,False
1041,6.04,0.014,63,6.04,0.014,False,False,,,False,False
1092,30.0,0.0389,63,30.0,0.0389,False,False,,,False,False
1093,12.17,0.05176,63,12.17,0.05176,False,False,,,False,False
1180,7.0026,0.06008,63,7.0026,0.06008,False,False,,,False,False
1181,20.0,0.0623,63,20.0,0.0623,False,False,,,False,False
1209,31.086,0.3286,63,31.086,0.3286,False,False,,,False,False
1243,5.53,0.01978,63,5.53,0.01978,False,False,,,False,False
1318,10.27,0.01497,63,10.27,0.01497,False,False,,,False,False
1354,48.0,0.3208,63,48.0,0.3208,False,False,,,False,False
1364,40.6408,0.0952,63,40.6408,0.0952,False,False,,,False,False
1478,1224.5949,3.00577,63,1224.5949,3.00577,False,False,,,False,False
1487,21.568,0.1723,63,21.568,0.1723,False,False,,,False,False
1553,1299.065,3.06801,63,1299.065,3.06801,False,False,,,False,False
1645,54.2,0.1072,63,54.2,0.1072,False,False,,,False,False
1734,9.07,0.03758,63,9.07,0.03758,False,False,,,False,False
1738,1311.9501,3.03268,63,1311.9501,3.03268,False,False,,,False,False
1751,36.5,0.092,63,36.5,0.092,False,False,,,False,False
1781,43.57,0.4134,63,43.57,0.4134,False,False,,,False,False
1868,1846.9601,4.50385,63,1846.9601,4.50385,False,False,,,False,False
1873,20.6388,0.04805,63,20.6388,0.04805,False,False,,,False,False
1926,11.0031,0.0892,63,11.0031,0.0892,False,False,,,False,False
1947,11.76,0.14377,63,11.76,0.14377,False,False,,,False,False
1995,73.532,0.73094,63,73.532,0.73094,False,False,,,False,False
2063,5.74,0.01383,63,5.74,0.01383,False,False,,,False,False
2067,24.552,0.2485,63,24.552,0.2485,False,False,,,False,False
2086,52.8,0.3544,63,52.8,0.3544,False,False,,,False,False
2118,30.37,0.1041,63,30.37,0.1041,False,False,,,False,False
2156,9.0,0.02352,63,9.0,0.02352,False,False,,,False,False
2165,67.472,0.14548,63,67.472,0.14548,False,False,,,False,False
367,178.251,0.44946,64,178.251,0.44946,False,False,,,False,False
376,15.6,0.10247,64,15.6,0.10247,False,False,,,False,False
391,315.9998,0.4718,64,315.9998,0.4718,False,False,,,False,False
411,30.3,0.0989,64,30.3,0.0989,False,False,,,False,False
515,62.8944,0.14947,64,62.8944,0.14947,False,False,,,False,False
528,13.16,0.0566,64,13.16,0.0566,False,False,,,False,False
566,7.418,0.0215,64,7.418,0.0215,False,False,,,False,False
636,108.0,0.29379,64,108.0,0.29379,False,False,,,False,False
680,8.27,0.02945,64,8.27,0.02945,False,False,,,False,False
687,9.2,0.02141,64,9.2,0.02141,False,False,,,False,False
691,27.908,0.2073,64,27.908,0.2073,False,False,,,False,False
714,15.8172,0.12987,64,15.8172,0.12987,False,False,,,False,False
738,8.71,0.04847,64,8.71,0.04847,False,False,,,False,False
756,42.241,0.10335,64,42.241,0.10335,False,False,,,False,False
798,28.3,0.0678,64,28.3,0.0678,False,False,,,False,False
815,28.7,0.0679,64,28.7,0.0679,False,False,,,False,False
880,43.4,0.11849,64,43.4,0.11849,False,False,,,False,False
985,71.33,0.22458,64,71.33,0.22458,False,False,,,False,False
1016,20.747,0.04276,64,20.747,0.04276,False,False,,,False,False
1025,39.13,0.0878,64,39.13,0.0878,False,False,,,False,False
1066,147.2,0.31618,64,147.2,0.31618,False,False,,,False,False
1171,633.8309,1.4955,64,633.8309,1.4955,False,False,,,False,False
1244,8.07,0.03588,64,8.07,0.03588,False,False,,,False,False
1334,277.122,0.66987,64,277.122,0.66987,False,False,,,False,False
1336,8.84,0.02508,64,8.84,0.02508,False,False,,,False,False
1378,7.57,0.01698,64,7.57,0.01698,False,False,,,False,False
1436,28.98,0.06322,64,28.98,0.06322,False,False,,,False,False
1483,7.14,0.01999,64,7.14,0.01999,False,False,,,False,False
1538,25.2,0.0678,64,25.2,0.0678,False,False,,,False,False
1547,14.7384,0.03486,64,14.7384,0.03486,False,False,,,False,False
1665,50.2,0.1124,64,50.2,0.1124,False,False,,,False,False
1681,37.005,0.10504,64,37.005,0.10504,False,False,,,False,False
1694,22.9,0.04851,64,22.9,0.04851,False,False,,,False,False
1754,36.8,0.079,64,36.8,0.079,False,False,,,False,False
1792,9.2,0.0239,64,9.2,0.0239,False,False,,,False,False
1813,12.88,0.02931,64,12.88,0.02931,False,False,,,False,False
1826,260.7999,0.54022,64,260.7999,0.54022,False,False,,,False,False
1848,1218.3299,2.72481,64,1218.3299,2.72481,False,False,,,False,False
1849,35.886,0.2704,64,35.886,0.2704,False,False,,,False,False
1914,1226.5799,3.03809,64,1226.5799,3.03809,False,False,,,False,False
1929,56.8648,0.1249,64,56.8648,0.1249,False,False,,,False,False
1951,799.0691,1.97028,64,799.0691,1.97028,False,False,,,False,False
1977,175.907,0.41951,64,175.907,0.41951,False,False,,,False,False
2043,113.16,0.26864,64,113.16,0.26864,False,False,,,False,False
2050,45.561,0.11589,64,45.561,0.11589,False,False,,,False,False
2072,198.941,0.37114,64,198.941,0.37114,False,False,,,False,False
2083,213.6599,1.05198,64,213.6599,1.05198,False,False,,,False,False
2093,44.986,,64,44.986,0.10940000258034657,False,True,,customer_density,True,False
2164,2056.97,4.55473,64,2056.97,4.55473,False,False,,,False,False
349,5.51,0.01267,65,5.51,0.01267,False,False,,,False,False
358,15.9,0.025,65,15.9,0.025,False,False,,,False,False
381,20.0,0.02664,65,20.0,0.02664,False,False,,,False,False
460,41.0,0.1519,65,41.0,0.1519,False,False,,,False,False
531,69.7,0.15488,65,69.7,0.15488,False,False,,,False,False
541,5.88,0.00841,65,5.88,0.00841,False,False,,,False,False
557,231.949,0.58897,65,231.949,0.58897,False,False,,,False,False
568,40.321,0.10213,65,40.321,0.10213,False,False,,,False,False
569,36.0,0.2406,65,36.0,0.2406,False,False,,,False,False
631,15.1654,0.03531,65,15.1654,0.03531,False,False,,,False,False
633,35.96,0.08212,65,35.96,0.08212,False,False,,,False,False
640,6.2172,0.06572,65,6.2172,0.06572,False,False,,,False,False
649,28.14,0.06999,65,28.14,0.06999,False,False,,,False,False
722,50.5296,0.11387,65,50.5296,0.11387,False,False,,,False,False
723,30.3,0.0397,65,30.3,0.0397,False,False,,,False,False
755,24.18,0.0636,65,24.18,0.0636,False,False,,,False,False
782,26.34,0.10138,65,26.34,0.10138,False,False,,,False,False
807,7.774,0.01752,65,7.774,0.01752,False,False,,,False,False
888,24.0,0.14,65,24.0,0.14,False,False,,,False,False
904,60.0,0.099,65,60.0,0.099,False,False,,,False,False
916,36.0,0.08153,65,36.0,0.08153,False,False,,,False,False
979,477.9997,0.7019,65,477.9997,0.7019,False,False,,,False,False
993,6.8,0.01256,65,6.8,0.01256,False,False,,,False,False
1013,587.2,0.95528,65,587.2,0.95528,False,False,,,False,False
1061,78.25,0.11685,65,78.25,0.11685,False,False,,,False,False
1110,13.6,0.03524,65,13.6,0.03524,False,False,,,False,False
1135,90.0,0.60143,65,90.0,0.60143,False,False,,,False,False
1265,16.31,0.06552,65,16.31,0.06552,False,False,,,False,False
1271,31.3,0.0469,65,31.3,0.0469,False,False,,,False,False
1281,37.95,0.52827,65,37.95,0.52827,False,False,,,False,False
1282,24.3,0.0638,65,24.3,0.0638,False,False,,,False,False
1317,27.335,0.09646,65,27.335,0.09646,False,False,,,False,False
1325,46.55,0.16,65,46.55,0.16,False,False,,,False,False
1366,135.79,1.14425,65,135.79,1.14425,False,False,,,False,False
1392,862.3309,2.45197,65,862.3309,2.45197,False,False,,,False,False
1403,42.5,0.1076,65,42.5,0.1076,False,False,,,False,False
1464,11.9,0.02729,65,11.9,0.02729,False,False,,,False,False
1576,31.086,0.3286,65,31.086,0.3286,False,False,,,False,False
1589,29.9,0.1266,65,29.9,0.1266,False,False,,,False,False
1660,26.04,0.1063,65,26.04,0.1063,False,False,,,False,False
1721,1266.0502,,65,1266.0502,3.2147825008687247,False,True,,customer_density,True,False
1725,7.1892,0.05743,65,7.1892,0.05743,False,False,,,False,False
1732,13.175,0.03368,65,13.175,0.03368,False,False,,,False,False
1737,20.1,0.25,65,20.1,0.25,False,False,,,False,False
1913,30.9,0.0645,65,30.9,0.0645,False,False,,,False,False
1930,1221.68,3.05528,65,1221.68,3.05528,False,False,,,False,False
1948,51.0,0.1503,65,51.0,0.1503,False,False,,,False,False
1950,100.482,0.16721,65,100.482,0.16721,False,False,,,False,False
1958,12.25,0.0493,65,12.25,0.0493,False,False,,,False,False
2062,15.0,0.08794,65,15.0,0.08794,False,False,,,False,False
2088,179.08,0.45549,65,179.08,0.45549,False,False,,,False,False
2097,18.471,0.0434,65,18.471,0.0434,False,False,,,False,False
2115,9.59,0.04538,65,9.59,0.04538,False,False,,,False,False
2141,219.6115,0.40664,65,219.6115,0.40664,False,False,,,False,False
324,5.6356,0.05449,66,5.6356,0.05449,False,False,,,False,False
370,28.08,0.0975,66,28.08,0.0975,False,False,,,False,False
507,31.086,0.3286,66,31.086,0.3286,False,False,,,False,False
529,33.6,0.09201,66,33.6,0.09201,False,False,,,False,False
618,,0.0952,66,34.764916856863394,0.0952,True,False,customer_density,,True,False
732,6.28,0.01061,66,6.28,0.01061,False,False,,,False,False
765,10.2,0.03006,66,10.2,0.03006,False,False,,,False,False
808,12.0,0.07,66,12.0,0.07,False,False,,,False,False
854,30.972,0.173,66,30.972,0.173,False,False,,,False,False
862,158.7311,1.161,66,158.7311,1.161,False,False,,,False,False
875,941.68,2.19868,66,941.68,2.19868,False,False,,,False,False
1023,11.982,0.01981,66,11.982,0.01981,False,False,,,False,False
1056,104.174,0.52391,66,104.174,0.52391,False,False,,,False,False
1088,21.47,0.04677,66,21.47,0.04677,False,False,,,False,False
1133,53.935,0.40218,66,53.935,0.40218,False,False,,,False,False
1249,6.72,0.02815,66,6.72,0.02815,False,False,,,False,False
1275,107.8,0.18401,66,107.8,0.18401,False,False,,,False,False
1388,27.0,0.0679,66,27.0,0.0679,False,False,,,False,False
1441,603.165,1.12984,66,603.165,1.12984,False,False,,,False,False
1455,23.964,0.1914,66,23.964,0.1914,False,False,,,False,False
1490,28.65,0.061,66,28.65,0.061,False,False,,,False,False
1512,12.04,0.09445,66,12.04,0.09445,False,False,,,False,False
1523,14.45,0.02669,66,14.45,0.02669,False,False,,,False,False
1574,10.532,0.04343,66,10.532,0.04343,False,False,,,False,False
1663,38.7,0.0957,66,38.7,0.0957,False,False,,,False,False
1683,27.6,0.0363,66,27.6,0.0363,False,False,,,False,False
1696,64.3576,0.14752,66,64.3576,0.14752,False,False,,,False,False
